description,reaction,K_prime,T,I,pH,pMg,nontrans_standard_dg_primes
2-phospho-D-glycerate(aq) = 3-phospho-D-glycerate(aq),[H]OC(=O)[C@]([H])(OP(=O)(O[H])O[H])C([H])([H])O[H] = [H]OC(=O)[C@]([H])(O[H])C([H])([H])OP(=O)(O[H])O[H],11.1,303.15,0.3,7.89,,-6.063519553665387
2-phospho-D-glycerate(aq) = 3-phospho-D-glycerate(aq),[H]OC(=O)[C@]([H])(OP(=O)(O[H])O[H])C([H])([H])O[H] = [H]OC(=O)[C@]([H])(O[H])C([H])([H])OP(=O)(O[H])O[H],10.06,303.15,0.3,6.97,,-5.815688149912308
sucrose(aq) + orthophosphate(aq) =-D-glucose 1-phosphate(aq) + D-fructose(aq),[H]OC([H])([H])[C@@]1(O[C@@]2([H])O[C@]([H])(C([H])([H])O[H])[C@@]([H])(O[H])[C@]([H])(O[H])[C@@]2([H])O[H])O[C@]([H])(C([H])([H])O[H])[C@@]([H])(O[H])[C@]1([H])O[H] + [H]OP(=O)(O[H])O[H] = [H]OC([H])([H])[C@@]1([H])O[C@]([H])(OP(=O)(O[H])O[H])[C@]([H])(O[H])[C@@]([H])(O[H])[C@]1([H])O[H] + [H]OC([H])([H])C1(O[H])O[C@]([H])(C([H])([H])O[H])[C@@]([H])(O[H])[C@]1([H])O[H],20.0,303.15,,6.6,,-7.546778343828785
(-)-ureidoglycolate(aq) = glyoxylate(aq) + urea(aq),[H]OC(=O)[C@]([H])(O[H])N([H])C(=O)N([H])[H] = [H]OC(=O)C([H])=O + [H]N([H])C(=O)N([H])[H],0.15,303.15,,8.4,,4.779180083604867
(-)-ureidoglycolate(aq) = glyoxylate(aq) + urea(aq),[H]OC(=O)[C@]([H])(O[H])N([H])C(=O)N([H])[H] = [H]OC(=O)C([H])=O + [H]N([H])C(=O)N([H])[H],0.14,303.15,,8.8,,4.952985304122316
(S)-lactate(aq) + oxaloacetate(aq) = (S)-malate(aq) + pyruvate(aq),[H]OC(=O)[C@@]([H])(O[H])C([H])([H])[H] + [H]OC(=O)C(=O)C([H])([H])C(=O)O[H] = [H]OC(=O)C([H])([H])[C@]([H])(O[H])C(=O)O[H] + [H]OC(=O)C(=O)C([H])([H])[H],1.8,303.15,,7.5,,-1.480738353234793
pyruvate(aq) + orthophosphate(aq) = acetyl phosphate(aq) + formate(aq),[H]OC(=O)C(=O)C([H])([H])[H] + [H]OP(=O)(O[H])O[H] = [H]OP(=O)(O[H])OC(=O)C([H])([H])[H] + [H]OC([H])=O,23.0,310.15,,7.2,,-8.081255043195236
ATP(aq) + [L-glutamate:ammonia ligase(ADP-forming)](aq) = pyrophosphate(aq) + adenylyl-[L-glutamate:ammonia ligase(ADP-forming)](aq),[H]O[C@@]1([H])[C@@]([H])(O[H])[C@]([H])(n2c([H])nc3c(N([H])[H])nc([H])nc32)O[C@]1([H])C([H])([H])OP(=O)(O[H])OP(=O)(O[H])OP(=O)(O[H])O[H] + *C(=O)N([H])[C@]([H])(C(=O)N(*)[H])C([H])([H])c1c([H])c([H])c(O[H])c([H])c1[H] = [H]OP(=O)(O[H])OP(=O)(O[H])O[H] + *C(=O)N([H])[C@]([H])(C(=O)N(*)[H])C([H])([H])c1c([H])c([H])c(OP(=O)(O[H])OC([H])([H])[C@@]2([H])O[C@@]([H])(n3c([H])nc4c(N([H])[H])nc([H])nc43)[C@]([H])(O[H])[C@]2([H])O[H])c([H])c1[H],57.4,278.5,,7.4,2.0,-9.373159282736868
ATP(aq) + [L-glutamate:ammonia ligase(ADP-forming)](aq) = pyrophosphate(aq) + adenylyl-[L-glutamate:ammonia ligase(ADP-forming)](aq),[H]O[C@@]1([H])[C@@]([H])(O[H])[C@]([H])(n2c([H])nc3c(N([H])[H])nc([H])nc32)O[C@]1([H])C([H])([H])OP(=O)(O[H])OP(=O)(O[H])OP(=O)(O[H])O[H] + *C(=O)N([H])[C@]([H])(C(=O)N(*)[H])C([H])([H])c1c([H])c([H])c(O[H])c([H])c1[H] = [H]OP(=O)(O[H])OP(=O)(O[H])O[H] + *C(=O)N([H])[C@]([H])(C(=O)N(*)[H])C([H])([H])c1c([H])c([H])c(OP(=O)(O[H])OC([H])([H])[C@@]2([H])O[C@@]([H])(n3c([H])nc4c(N([H])[H])nc([H])nc43)[C@]([H])(O[H])[C@]2([H])O[H])c([H])c1[H],28.8,283.2,,7.4,2.0,-7.908280553096651
ATP(aq) + [L-glutamate:ammonia ligase(ADP-forming)](aq) = pyrophosphate(aq) + adenylyl-[L-glutamate:ammonia ligase(ADP-forming)](aq),[H]O[C@@]1([H])[C@@]([H])(O[H])[C@]([H])(n2c([H])nc3c(N([H])[H])nc([H])nc32)O[C@]1([H])C([H])([H])OP(=O)(O[H])OP(=O)(O[H])OP(=O)(O[H])O[H] + *C(=O)N([H])[C@]([H])(C(=O)N(*)[H])C([H])([H])c1c([H])c([H])c(O[H])c([H])c1[H] = [H]OP(=O)(O[H])OP(=O)(O[H])O[H] + *C(=O)N([H])[C@]([H])(C(=O)N(*)[H])C([H])([H])c1c([H])c([H])c(OP(=O)(O[H])OC([H])([H])[C@@]2([H])O[C@@]([H])(n3c([H])nc4c(N([H])[H])nc([H])nc43)[C@]([H])(O[H])[C@]2([H])O[H])c([H])c1[H],21.8,288.0,,7.4,2.0,-7.375873492511081
ATP(aq) + [L-glutamate:ammonia ligase(ADP-forming)](aq) = pyrophosphate(aq) + adenylyl-[L-glutamate:ammonia ligase(ADP-forming)](aq),[H]O[C@@]1([H])[C@@]([H])(O[H])[C@]([H])(n2c([H])nc3c(N([H])[H])nc([H])nc32)O[C@]1([H])C([H])([H])OP(=O)(O[H])OP(=O)(O[H])OP(=O)(O[H])O[H] + *C(=O)N([H])[C@]([H])(C(=O)N(*)[H])C([H])([H])c1c([H])c([H])c(O[H])c([H])c1[H] = [H]OP(=O)(O[H])OP(=O)(O[H])O[H] + *C(=O)N([H])[C@]([H])(C(=O)N(*)[H])C([H])([H])c1c([H])c([H])c(OP(=O)(O[H])OC([H])([H])[C@@]2([H])O[C@@]([H])(n3c([H])nc4c(N([H])[H])nc([H])nc43)[C@]([H])(O[H])[C@]2([H])O[H])c([H])c1[H],12.3,303.15,,7.4,2.3,-6.322123486200929
ATP(aq) + [L-glutamate:ammonia ligase(ADP-forming)](aq) = pyrophosphate(aq) + adenylyl-[L-glutamate:ammonia ligase(ADP-forming)](aq),[H]O[C@@]1([H])[C@@]([H])(O[H])[C@]([H])(n2c([H])nc3c(N([H])[H])nc([H])nc32)O[C@]1([H])C([H])([H])OP(=O)(O[H])OP(=O)(O[H])OP(=O)(O[H])O[H] + *C(=O)N([H])[C@]([H])(C(=O)N(*)[H])C([H])([H])c1c([H])c([H])c(O[H])c([H])c1[H] = [H]OP(=O)(O[H])OP(=O)(O[H])O[H] + *C(=O)N([H])[C@]([H])(C(=O)N(*)[H])C([H])([H])c1c([H])c([H])c(OP(=O)(O[H])OC([H])([H])[C@@]2([H])O[C@@]([H])(n3c([H])nc4c(N([H])[H])nc([H])nc43)[C@]([H])(O[H])[C@]2([H])O[H])c([H])c1[H],23.6,303.15,,7.4,2.0,-7.963738427652185
ATP(aq) + [L-glutamate:ammonia ligase(ADP-forming)](aq) = pyrophosphate(aq) + adenylyl-[L-glutamate:ammonia ligase(ADP-forming)](aq),[H]O[C@@]1([H])[C@@]([H])(O[H])[C@]([H])(n2c([H])nc3c(N([H])[H])nc([H])nc32)O[C@]1([H])C([H])([H])OP(=O)(O[H])OP(=O)(O[H])OP(=O)(O[H])O[H] + *C(=O)N([H])[C@]([H])(C(=O)N(*)[H])C([H])([H])c1c([H])c([H])c(O[H])c([H])c1[H] = [H]OP(=O)(O[H])OP(=O)(O[H])O[H] + *C(=O)N([H])[C@]([H])(C(=O)N(*)[H])C([H])([H])c1c([H])c([H])c(OP(=O)(O[H])OC([H])([H])[C@@]2([H])O[C@@]([H])(n3c([H])nc4c(N([H])[H])nc([H])nc43)[C@]([H])(O[H])[C@]2([H])O[H])c([H])c1[H],38.2,303.15,,7.4,1.7,-9.176945624296467
ATP(aq) + [L-glutamate:ammonia ligase(ADP-forming)](aq) = pyrophosphate(aq) + adenylyl-[L-glutamate:ammonia ligase(ADP-forming)](aq),[H]O[C@@]1([H])[C@@]([H])(O[H])[C@]([H])(n2c([H])nc3c(N([H])[H])nc([H])nc32)O[C@]1([H])C([H])([H])OP(=O)(O[H])OP(=O)(O[H])OP(=O)(O[H])O[H] + *C(=O)N([H])[C@]([H])(C(=O)N(*)[H])C([H])([H])c1c([H])c([H])c(O[H])c([H])c1[H] = [H]OP(=O)(O[H])OP(=O)(O[H])O[H] + *C(=O)N([H])[C@]([H])(C(=O)N(*)[H])C([H])([H])c1c([H])c([H])c(OP(=O)(O[H])OC([H])([H])[C@@]2([H])O[C@@]([H])(n3c([H])nc4c(N([H])[H])nc([H])nc43)[C@]([H])(O[H])[C@]2([H])O[H])c([H])c1[H],48.2,303.15,,7.57,2.0,-9.762713374908678
ATP(aq) + [L-glutamate:ammonia ligase(ADP-forming)](aq) = pyrophosphate(aq) + adenylyl-[L-glutamate:ammonia ligase(ADP-forming)](aq),[H]O[C@@]1([H])[C@@]([H])(O[H])[C@]([H])(n2c([H])nc3c(N([H])[H])nc([H])nc32)O[C@]1([H])C([H])([H])OP(=O)(O[H])OP(=O)(O[H])OP(=O)(O[H])O[H] + *C(=O)N([H])[C@]([H])(C(=O)N(*)[H])C([H])([H])c1c([H])c([H])c(O[H])c([H])c1[H] = [H]OP(=O)(O[H])OP(=O)(O[H])O[H] + *C(=O)N([H])[C@]([H])(C(=O)N(*)[H])C([H])([H])c1c([H])c([H])c(OP(=O)(O[H])OC([H])([H])[C@@]2([H])O[C@@]([H])(n3c([H])nc4c(N([H])[H])nc([H])nc43)[C@]([H])(O[H])[C@]2([H])O[H])c([H])c1[H],18.5,309.5,,7.4,2.0,-7.5043458455305005
ATP(aq) + [L-glutamate:ammonia ligase(ADP-forming)](aq) = pyrophosphate(aq) + adenylyl-[L-glutamate:ammonia ligase(ADP-forming)](aq),[H]O[C@@]1([H])[C@@]([H])(O[H])[C@]([H])(n2c([H])nc3c(N([H])[H])nc([H])nc32)O[C@]1([H])C([H])([H])OP(=O)(O[H])OP(=O)(O[H])OP(=O)(O[H])O[H] + *C(=O)N([H])[C@]([H])(C(=O)N(*)[H])C([H])([H])c1c([H])c([H])c(O[H])c([H])c1[H] = [H]OP(=O)(O[H])OP(=O)(O[H])O[H] + *C(=O)N([H])[C@]([H])(C(=O)N(*)[H])C([H])([H])c1c([H])c([H])c(OP(=O)(O[H])OC([H])([H])[C@@]2([H])O[C@@]([H])(n3c([H])nc4c(N([H])[H])nc([H])nc43)[C@]([H])(O[H])[C@]2([H])O[H])c([H])c1[H],19.6,298.2,,7.4,2.0,-7.373487237375759
ATP(aq) + [L-glutamate:ammonia ligase(ADP-forming)](aq) = pyrophosphate(aq) + adenylyl-[L-glutamate:ammonia ligase(ADP-forming)](aq),[H]O[C@@]1([H])[C@@]([H])(O[H])[C@]([H])(n2c([H])nc3c(N([H])[H])nc([H])nc32)O[C@]1([H])C([H])([H])OP(=O)(O[H])OP(=O)(O[H])OP(=O)(O[H])O[H] + *C(=O)N([H])[C@]([H])(C(=O)N(*)[H])C([H])([H])c1c([H])c([H])c(O[H])c([H])c1[H] = [H]OP(=O)(O[H])OP(=O)(O[H])O[H] + *C(=O)N([H])[C@]([H])(C(=O)N(*)[H])C([H])([H])c1c([H])c([H])c(OP(=O)(O[H])OC([H])([H])[C@@]2([H])O[C@@]([H])(n3c([H])nc4c(N([H])[H])nc([H])nc43)[C@]([H])(O[H])[C@]2([H])O[H])c([H])c1[H],17.8,303.0,,7.4,2.0,-7.249620171584453
ATP(aq) + [L-glutamate:ammonia ligase(ADP-forming)](aq) = pyrophosphate(aq) + adenylyl-[L-glutamate:ammonia ligase(ADP-forming)](aq),[H]O[C@@]1([H])[C@@]([H])(O[H])[C@]([H])(n2c([H])nc3c(N([H])[H])nc([H])nc32)O[C@]1([H])C([H])([H])OP(=O)(O[H])OP(=O)(O[H])OP(=O)(O[H])O[H] + *C(=O)N([H])[C@]([H])(C(=O)N(*)[H])C([H])([H])c1c([H])c([H])c(O[H])c([H])c1[H] = [H]OP(=O)(O[H])OP(=O)(O[H])O[H] + *C(=O)N([H])[C@]([H])(C(=O)N(*)[H])C([H])([H])c1c([H])c([H])c(OP(=O)(O[H])OC([H])([H])[C@@]2([H])O[C@@]([H])(n3c([H])nc4c(N([H])[H])nc([H])nc43)[C@]([H])(O[H])[C@]2([H])O[H])c([H])c1[H],5.0,303.15,,6.73,2.0,-4.054458167213043
ATP(aq) + [L-glutamate:ammonia ligase(ADP-forming)](aq) = pyrophosphate(aq) + adenylyl-[L-glutamate:ammonia ligase(ADP-forming)](aq),[H]O[C@@]1([H])[C@@]([H])(O[H])[C@]([H])(n2c([H])nc3c(N([H])[H])nc([H])nc32)O[C@]1([H])C([H])([H])OP(=O)(O[H])OP(=O)(O[H])OP(=O)(O[H])O[H] + *C(=O)N([H])[C@]([H])(C(=O)N(*)[H])C([H])([H])c1c([H])c([H])c(O[H])c([H])c1[H] = [H]OP(=O)(O[H])OP(=O)(O[H])O[H] + *C(=O)N([H])[C@]([H])(C(=O)N(*)[H])C([H])([H])c1c([H])c([H])c(OP(=O)(O[H])OC([H])([H])[C@@]2([H])O[C@@]([H])(n3c([H])nc4c(N([H])[H])nc([H])nc43)[C@]([H])(O[H])[C@]2([H])O[H])c([H])c1[H],12.8,303.15,,7.03,2.0,-6.422502362634183
ATP(aq) + [L-glutamate:ammonia ligase(ADP-forming)](aq) = pyrophosphate(aq) + adenylyl-[L-glutamate:ammonia ligase(ADP-forming)](aq),[H]O[C@@]1([H])[C@@]([H])(O[H])[C@]([H])(n2c([H])nc3c(N([H])[H])nc([H])nc32)O[C@]1([H])C([H])([H])OP(=O)(O[H])OP(=O)(O[H])OP(=O)(O[H])O[H] + *C(=O)N([H])[C@]([H])(C(=O)N(*)[H])C([H])([H])c1c([H])c([H])c(O[H])c([H])c1[H] = [H]OP(=O)(O[H])OP(=O)(O[H])O[H] + *C(=O)N([H])[C@]([H])(C(=O)N(*)[H])C([H])([H])c1c([H])c([H])c(OP(=O)(O[H])OC([H])([H])[C@@]2([H])O[C@@]([H])(n3c([H])nc4c(N([H])[H])nc([H])nc43)[C@]([H])(O[H])[C@]2([H])O[H])c([H])c1[H],12.9,303.15,,7.0,2.0,-6.442106947955508
D-mannose 6-phosphate(aq) + H2O(l) = D-mannose(aq) + orthophosphate(aq),[H]OC1([H])O[C@]([H])(C([H])([H])OP(=O)(O[H])O[H])[C@@]([H])(O[H])[C@]([H])(O[H])[C@]1([H])O[H] + [H]O[H] = [H]OC([H])([H])[C@@]1([H])OC([H])(O[H])[C@@]([H])(O[H])[C@@]([H])(O[H])[C@]1([H])O[H] + [H]OP(=O)(O[H])O[H],39.0,311.15,,8.5,,-9.47271198346582
N-acetylneuraminate(aq) = N-acetyl-D-mannosamine(aq) + pyruvate(aq),[H]OC(=O)C1(O[H])O[C@@]([H])([C@]([H])(O[H])[C@]([H])(O[H])C([H])([H])O[H])[C@]([H])(N([H])C(=O)C([H])([H])[H])[C@@]([H])(O[H])C1([H])[H] = [H]OC([H])([H])[C@@]1([H])OC([H])(O[H])[C@@]([H])(N([H])C(=O)C([H])([H])[H])[C@@]([H])(O[H])[C@]1([H])O[H] + [H]OC(=O)C(=O)C([H])([H])[H],0.012,283.15,,7.5,,10.406858887551016
N-acetylneuraminate(aq) = N-acetyl-D-mannosamine(aq) + pyruvate(aq),[H]OC(=O)C1(O[H])O[C@@]([H])([C@]([H])(O[H])[C@]([H])(O[H])C([H])([H])O[H])[C@]([H])(N([H])C(=O)C([H])([H])[H])[C@@]([H])(O[H])C1([H])[H] = [H]OC([H])([H])[C@@]1([H])OC([H])(O[H])[C@@]([H])(N([H])C(=O)C([H])([H])[H])[C@@]([H])(O[H])[C@]1([H])O[H] + [H]OC(=O)C(=O)C([H])([H])[H],0.0348,298.15,,7.5,,8.320211432373094
D-mannose 1-phosphate(aq) = D-mannose 6-phosphate(aq),[H]OC([H])([H])[C@@]1([H])O[C@]([H])(OP(=O)(O[H])O[H])[C@@]([H])(O[H])[C@@]([H])(O[H])[C@]1([H])O[H] = [H]OC1([H])O[C@]([H])(C([H])([H])OP(=O)(O[H])O[H])[C@@]([H])(O[H])[C@]([H])(O[H])[C@]1([H])O[H],16.2,303.15,,7.5,,-7.015934873682629
ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq),[H]O[C@@]1([H])[C@@]([H])(O[H])[C@]([H])(n2c([H])nc3c(N([H])[H])nc([H])nc32)O[C@]1([H])C([H])([H])OP(=O)(O[H])OP(=O)(O[H])OP(=O)(O[H])O[H] + [H]N=C(N([H])[H])N(C([H])([H])[H])C([H])([H])C(=O)O[H] = [H]O[C@@]1([H])[C@@]([H])(O[H])[C@]([H])(n2c([H])nc3c(N([H])[H])nc([H])nc32)O[C@]1([H])C([H])([H])OP(=O)(O[H])OP(=O)(O[H])O[H] + [H]N=C(N(C([H])([H])[H])C([H])([H])C(=O)O[H])N([H])P(=O)(O[H])O[H],0.04,311.15,,8.5,,8.322907199263323
ATP(aq) + creatine(aq) = ADP(aq) + phosphocreatine(aq),[H]O[C@@]1([H])[C@@]([H])(O[H])[C@]([H])(n2c([H])nc3c(N([H])[H])nc([H])nc32)O[C@]1([H])C([H])([H])OP(=O)(O[H])OP(=O)(O[H])OP(=O)(O[H])O[H] + [H]N=C(N([H])[H])N(C([H])([H])[H])C([H])([H])C(=O)O[H] = [H]O[C@@]1([H])[C@@]([H])(O[H])[C@]([H])(n2c([H])nc3c(N([H])[H])nc([H])nc32)O[C@]1([H])C([H])([H])OP(=O)(O[H])OP(=O)(O[H])O[H] + [H]N=C(N(C([H])([H])[H])C([H])([H])C(=O)O[H])N([H])P(=O)(O[H])O[H],0.2,311.15,,8.5,,4.1614535996316615
ITP(aq) + oxaloacetate(aq) + H2O(l) = IDP(aq) + phosphoenolpyruvate(aq) + carbon dioxide(aq),[H]O[C@@]1([H])[C@@]([H])(O[H])[C@]([H])(n2c([H])nc3c(=O)n([H])c([H])nc32)O[C@]1([H])C([H])([H])OP(=O)(O[H])OP(=O)(O[H])OP(=O)(O[H])O[H] + [H]OC(=O)C(=O)C([H])([H])C(=O)O[H] + [H]O[H] = [H]O[C@@]1([H])[C@@]([H])(O[H])[C@]([H])(n2c([H])nc3c(=O)n([H])c([H])nc32)O[C@]1([H])C([H])([H])OP(=O)(O[H])OP(=O)(O[H])O[H] + [H]OC(=O)C(OP(=O)(O[H])O[H])=C([H])[H] + [H]OC(=O)[O-],12.0,303.15,,7.6,,-6.25991843683966
CoA(aq) + acetate(aq) + ATP(aq) = acetyl-CoA(aq) + ADP(aq) + orthophospate(aq),[H]O[C@]1([H])[C@]([H])(OP(=O)(O[H])O[H])[C@@]([H])(C([H])([H])OP(=O)(O[H])OP(=O)(O[H])OC([H])([H])C(C([H])([H])[H])(C([H])([H])[H])[C@@]([H])(O[H])C(=O)N([H])C([H])([H])C([H])([H])C(=O)N([H])C([H])([H])C([H])([H])S[H])O[C@@]1([H])n1c([H])nc2c(N([H])[H])nc([H])nc21 + [H]OC(=O)C([H])([H])[H] + [H]O[C@@]1([H])[C@@]([H])(O[H])[C@]([H])(n2c([H])nc3c(N([H])[H])nc([H])nc32)O[C@]1([H])C([H])([H])OP(=O)(O[H])OP(=O)(O[H])OP(=O)(O[H])O[H] = [H]O[C@]1([H])[C@]([H])(OP(=O)(O[H])O[H])[C@@]([H])(C([H])([H])OP(=O)(O[H])OP(=O)(O[H])OC([H])([H])C(C([H])([H])[H])(C([H])([H])[H])[C@@]([H])(O[H])C(=O)N([H])C([H])([H])C([H])([H])C(=O)N([H])C([H])([H])C([H])([H])SC(=O)C([H])([H])[H])O[C@@]1([H])n1c([H])nc2c(N([H])[H])nc([H])nc21 + [H]O[C@@]1([H])[C@@]([H])(O[H])[C@]([H])(n2c([H])nc3c(N([H])[H])nc([H])nc32)O[C@]1([H])C([H])([H])OP(=O)(O[H])OP(=O)(O[H])O[H] + [H]OP(=O)(O[H])O[H],0.252,311.15,0.25,7.01,3.16,3.563878076096495
CoA(aq) + acetate(aq) + ATP(aq) = acetyl-CoA(aq) + ADP(aq) + orthophospate(aq),[H]O[C@]1([H])[C@]([H])(OP(=O)(O[H])O[H])[C@@]([H])(C([H])([H])OP(=O)(O[H])OP(=O)(O[H])OC([H])([H])C(C([H])([H])[H])(C([H])([H])[H])[C@@]([H])(O[H])C(=O)N([H])C([H])([H])C([H])([H])C(=O)N([H])C([H])([H])C([H])([H])S[H])O[C@@]1([H])n1c([H])nc2c(N([H])[H])nc([H])nc21 + [H]OC(=O)C([H])([H])[H] + [H]O[C@@]1([H])[C@@]([H])(O[H])[C@]([H])(n2c([H])nc3c(N([H])[H])nc([H])nc32)O[C@]1([H])C([H])([H])OP(=O)(O[H])OP(=O)(O[H])OP(=O)(O[H])O[H] = [H]O[C@]1([H])[C@]([H])(OP(=O)(O[H])O[H])[C@@]([H])(C([H])([H])OP(=O)(O[H])OP(=O)(O[H])OC([H])([H])C(C([H])([H])[H])(C([H])([H])[H])[C@@]([H])(O[H])C(=O)N([H])C([H])([H])C([H])([H])C(=O)N([H])C([H])([H])C([H])([H])SC(=O)C([H])([H])[H])O[C@@]1([H])n1c([H])nc2c(N([H])[H])nc([H])nc21 + [H]O[C@@]1([H])[C@@]([H])(O[H])[C@]([H])(n2c([H])nc3c(N([H])[H])nc([H])nc32)O[C@]1([H])C([H])([H])OP(=O)(O[H])OP(=O)(O[H])O[H] + [H]OP(=O)(O[H])O[H],0.171,311.15,0.25,7.01,2.39,4.566506541825256
CoA(aq) + acetate(aq) + ATP(aq) = acetyl-CoA(aq) + ADP(aq) + orthophospate(aq),[H]O[C@]1([H])[C@]([H])(OP(=O)(O[H])O[H])[C@@]([H])(C([H])([H])OP(=O)(O[H])OP(=O)(O[H])OC([H])([H])C(C([H])([H])[H])(C([H])([H])[H])[C@@]([H])(O[H])C(=O)N([H])C([H])([H])C([H])([H])C(=O)N([H])C([H])([H])C([H])([H])S[H])O[C@@]1([H])n1c([H])nc2c(N([H])[H])nc([H])nc21 + [H]OC(=O)C([H])([H])[H] + [H]O[C@@]1([H])[C@@]([H])(O[H])[C@]([H])(n2c([H])nc3c(N([H])[H])nc([H])nc32)O[C@]1([H])C([H])([H])OP(=O)(O[H])OP(=O)(O[H])OP(=O)(O[H])O[H] = [H]O[C@]1([H])[C@]([H])(OP(=O)(O[H])O[H])[C@@]([H])(C([H])([H])OP(=O)(O[H])OP(=O)(O[H])OC([H])([H])C(C([H])([H])[H])(C([H])([H])[H])[C@@]([H])(O[H])C(=O)N([H])C([H])([H])C([H])([H])C(=O)N([H])C([H])([H])C([H])([H])SC(=O)C([H])([H])[H])O[C@@]1([H])n1c([H])nc2c(N([H])[H])nc([H])nc21 + [H]O[C@@]1([H])[C@@]([H])(O[H])[C@]([H])(n2c([H])nc3c(N([H])[H])nc([H])nc32)O[C@]1([H])C([H])([H])OP(=O)(O[H])OP(=O)(O[H])O[H] + [H]OP(=O)(O[H])O[H],0.395,311.15,0.25,7.01,3.54,2.4017374967354184
CoA(aq) + acetate(aq) + ATP(aq) = acetyl-CoA(aq) + ADP(aq) + orthophospate(aq),[H]O[C@]1([H])[C@]([H])(OP(=O)(O[H])O[H])[C@@]([H])(C([H])([H])OP(=O)(O[H])OP(=O)(O[H])OC([H])([H])C(C([H])([H])[H])(C([H])([H])[H])[C@@]([H])(O[H])C(=O)N([H])C([H])([H])C([H])([H])C(=O)N([H])C([H])([H])C([H])([H])S[H])O[C@@]1([H])n1c([H])nc2c(N([H])[H])nc([H])nc21 + [H]OC(=O)C([H])([H])[H] + [H]O[C@@]1([H])[C@@]([H])(O[H])[C@]([H])(n2c([H])nc3c(N([H])[H])nc([H])nc32)O[C@]1([H])C([H])([H])OP(=O)(O[H])OP(=O)(O[H])OP(=O)(O[H])O[H] = [H]O[C@]1([H])[C@]([H])(OP(=O)(O[H])O[H])[C@@]([H])(C([H])([H])OP(=O)(O[H])OP(=O)(O[H])OC([H])([H])C(C([H])([H])[H])(C([H])([H])[H])[C@@]([H])(O[H])C(=O)N([H])C([H])([H])C([H])([H])C(=O)N([H])C([H])([H])C([H])([H])SC(=O)C([H])([H])[H])O[C@@]1([H])n1c([H])nc2c(N([H])[H])nc([H])nc21 + [H]O[C@@]1([H])[C@@]([H])(O[H])[C@]([H])(n2c([H])nc3c(N([H])[H])nc([H])nc32)O[C@]1([H])C([H])([H])OP(=O)(O[H])OP(=O)(O[H])O[H] + [H]OP(=O)(O[H])O[H],0.695,311.15,0.25,7.01,4.32,0.9407741385978752
CoA(aq) + acetate(aq) + ATP(aq) = acetyl-CoA(aq) + ADP(aq) + orthophospate(aq),[H]O[C@]1([H])[C@]([H])(OP(=O)(O[H])O[H])[C@@]([H])(C([H])([H])OP(=O)(O[H])OP(=O)(O[H])OC([H])([H])C(C([H])([H])[H])(C([H])([H])[H])[C@@]([H])(O[H])C(=O)N([H])C([H])([H])C([H])([H])C(=O)N([H])C([H])([H])C([H])([H])S[H])O[C@@]1([H])n1c([H])nc2c(N([H])[H])nc([H])nc21 + [H]OC(=O)C([H])([H])[H] + [H]O[C@@]1([H])[C@@]([H])(O[H])[C@]([H])(n2c([H])nc3c(N([H])[H])nc([H])nc32)O[C@]1([H])C([H])([H])OP(=O)(O[H])OP(=O)(O[H])OP(=O)(O[H])O[H] = [H]O[C@]1([H])[C@]([H])(OP(=O)(O[H])O[H])[C@@]([H])(C([H])([H])OP(=O)(O[H])OP(=O)(O[H])OC([H])([H])C(C([H])([H])[H])(C([H])([H])[H])[C@@]([H])(O[H])C(=O)N([H])C([H])([H])C([H])([H])C(=O)N([H])C([H])([H])C([H])([H])SC(=O)C([H])([H])[H])O[C@@]1([H])n1c([H])nc2c(N([H])[H])nc([H])nc21 + [H]O[C@@]1([H])[C@@]([H])(O[H])[C@]([H])(n2c([H])nc3c(N([H])[H])nc([H])nc32)O[C@]1([H])C([H])([H])OP(=O)(O[H])OP(=O)(O[H])O[H] + [H]OP(=O)(O[H])O[H],0.164,311.15,0.25,7.01,2.57,4.674579559274056
